행정동코드,시도명,시군구명,읍면동명,법정동코드,동리명,생성일자,말소일자
4159036000,경기도,화성시,팔탄면,4159036000,팔탄면,20010321,
4159037000,경기도,화성시,장안면,4159037000,장안면,20010321,
4159040000,경기도,화성시,양감면,4159040000,양감면,20010321,
4159041000,경기도,화성시,정남면,4159041000,정남면,20010321,
4159051500,경기도,화성시,새솔동,4159014000,새솔동,20180122,
4159052000,경기도,화성시,진안동,4159011600,진안동,20060102,
4159053000,경기도,화성시,병점1동,4159011700,병점동,20060102,
4159054000,경기도,화성시,병점2동,4159011700,병점동,20060102,
4159056000,경기도,화성시,기배동,4159012300,배양동,20060102,
4159057000,경기도,화성시,화산동,4159012200,황계동,20060102,
4159058500,경기도,화성시,동탄1동,4159012000,반월동,20080303,
4159058600,경기도,화성시,동탄2동,4159012700,반송동,20080303,
4159058700,경기도,화성시,동탄3동,4159011800,능동,20090608,
4159058800,경기도,화성시,동탄4동,4159013000,청계동,20150102,
4159059000,경기도,화성시,동탄5동,4159013100,영천동,20180122,
4159060000,경기도,화성시,동탄6동,4159012900,오산동,20180122,
4159061000,경기도,화성시,동탄7동,4159013300,신동,20190701,
4159062000,경기도,화성시,동탄8동,4159013600,장지동,20191021,
4161025300,경기도,광주시,초월읍,4161025300,초월읍,20040621,
4161025900,경기도,광주시,곤지암읍,4161025900,곤지암읍,20110621,
4161033000,경기도,광주시,도척면,4161033000,도척면,20010321,
4161034000,경기도,광주시,퇴촌면,4161034000,퇴촌면,20010321,
4161035000,경기도,광주시,남종면,4161035000,남종면,20010321,
4161037000,경기도,광주시,남한산성면,4161037000,남한산성면,20151016,
4161051000,경기도,광주시,경안동,4161010100,경안동,20010321,
4161054000,경기도,광주시,쌍령동,4161010200,쌍령동,20201201,
4161055000,경기도,광주시,탄벌동,4161010400,회덕동,20201201,
4161056000,경기도,광주시,광남1동,4161010700,삼동,20201201,
4161057000,경기도,광주시,광남2동,4161011000,태전동,20201201,
4161058000,경기도,광주시,오포1동,4161011400,고산동,20220901,
4161059000,경기도,광주시,오포2동,4161011900,매산동,20220901,
4161061000,경기도,광주시,능평동,4161011600,능평동,20220901,
4163025000,경기도,양주시,백석읍,4163025000,백석읍,20031019,
4163031000,경기도,양주시,은현면,4163031000,은현면,20031019,
4163032000,경기도,양주시,남면,4163032000,남면,20031019,
4163033000,경기도,양주시,광적면,4163033000,광적면,20031019,
4163034000,경기도,양주시,장흥면,4163034000,장흥면,20031019,
4163051000,경기도,양주시,양주1동,4163010100,유양동,20031019,
4163052000,경기도,양주시,양주2동,4163010600,광사동,20031019,
4163053000,경기도,양주시,회천1동,4163011000,덕정동,20031019,
4163054000,경기도,양주시,회천2동,4163011600,덕계동,20031019,
4163055000,경기도,양주시,회천3동,4163011000,덕정동,20031019,
4163056000,경기도,양주시,회천4동,4163011200,회암동,20031019,
4165025000,경기도,포천시,소흘읍,4165025000,소흘읍,20031019,
4165031000,경기도,포천시,군내면,4165031000,군내면,20031019,
4165032000,경기도,포천시,내촌면,4165032000,내촌면,20031019,
4165033000,경기도,포천시,가산면,4165033000,가산면,20031019,
4165034000,경기도,포천시,신북면,4165034000,신북면,20031019,
4165035000,경기도,포천시,창수면,4165035000,창수면,20031019,
4165036000,경기도,포천시,영중면,4165036000,영중면,20031019,
4165037000,경기도,포천시,일동면,4165037000,일동면,20031019,
4165038000,경기도,포천시,이동면,4165038000,이동면,20031019,
4165039000,경기도,포천시,영북면,4165039000,영북면,20031019,
4165040000,경기도,포천시,관인면,4165040000,관인면,20031019,
4165041000,경기도,포천시,화현면,4165041000,화현면,20031019,
4165051000,경기도,포천시,포천동,4165010100,신읍동,20031019,
4165052000,경기도,포천시,선단동,4165010300,자작동,20031019,
4167025000,경기도,여주시,가남읍,4167025000,가남읍,20130923,
4167031000,경기도,여주시,점동면,4167031000,점동면,20130923,
4167032000,경기도,여주시,흥천면,4167032000,흥천면,20130923,
4167033000,경기도,여주시,금사면,4167033000,금사면,20130923,
4167034500,경기도,여주시,세종대왕면,4167034500,세종대왕면,20211231,
4167035000,경기도,여주시,대신면,4167035000,대신면,20130923,
4167036000,경기도,여주시,북내면,4167036000,북내면,20130923,
4167037000,경기도,여주시,강천면,4167037000,강천면,20130923,
4167038000,경기도,여주시,산북면,4167038000,산북면,20130923,
4167051000,경기도,여주시,여흥동,4167010100,상동,20130923,
4167053000,경기도,여주시,오학동,4167012000,천송동,20130923,
4180025000,경기도,연천군,연천읍,4180025000,연천읍,19880423,
4180025300,경기도,연천군,전곡읍,4180025300,전곡읍,19880423,
4180031000,경기도,연천군,군남면,4180031000,군남면,19880423,
4180032000,경기도,연천군,청산면,4180032000,청산면,19880423,
4180033000,경기도,연천군,백학면,4180033000,백학면,19880423,
4180034000,경기도,연천군,미산면,4180034000,미산면,19880423,
4180035000,경기도,연천군,왕징면,4180035000,왕징면,19880423,
4180036000,경기도,연천군,신서면,4180036000,신서면,19880423,
4180037000,경기도,연천군,중면,4180037000,중면,19950420,
4180038000,경기도,연천군,장남면,4180038000,장남면,19890401,
4182025000,경기도,가평군,가평읍,4182025000,가평읍,19880423,
4182031000,경기도,가평군,설악면,4182031000,설악면,19880423,
4182032500,경기도,가평군,청평면,4182032500,청평면,20041201,
4182033000,경기도,가평군,상면,4182033000,상면,19880423,
4182034500,경기도,가평군,조종면,4182034500,조종면,20151216,
4182035000,경기도,가평군,북면,4182035000,북면,19880423,
4183025000,경기도,양평군,양평읍,4183025000,양평읍,19880423,
4183031000,경기도,양평군,강상면,4183031000,강상면,19880423,
4183032000,경기도,양평군,강하면,4183032000,강하면,19880423,
4183033000,경기도,양평군,양서면,4183033000,양서면,19880423,
4183034000,경기도,양평군,옥천면,4183034000,옥천면,19880423,
4183035000,경기도,양평군,서종면,4183035000,서종면,19880423,
4183036000,경기도,양평군,단월면,4183036000,단월면,19880423,
4183037000,경기도,양평군,청운면,4183037000,청운면,19880423,
4183038000,경기도,양평군,양동면,4183038000,양동면,19880423,
4183039500,경기도,양평군,지평면,4183039500,지평면,20061201,
4183040000,경기도,양평군,용문면,4183040000,용문면,19880423,
4183041000,경기도,양평군,개군면,4183041000,개군면,19880423,
4211025000,강원도,춘천시,신북읍,4211025000,신북읍,19950302,
4211031000,강원도,춘천시,동면,4211031000,동면,19950101,
4211032000,강원도,춘천시,동산면,4211032000,동산면,19950101,
4211033000,강원도,춘천시,신동면,4211033000,신동면,19950101,
4211035000,강원도,춘천시,서면,4211035000,서면,19950101,
4211036000,강원도,춘천시,사북면,4211036000,사북면,19950101,
4211038000,강원도,춘천시,북산면,4211038000,북산면,19950101,
4211039000,강원도,춘천시,동내면,4211039000,동내면,19950101,
4211040000,강원도,춘천시,남산면,4211040000,남산면,19950101,
4211052000,강원도,춘천시,교동,4211012200,교동,19880423,
4211053000,강원도,춘천시,조운동,4211010800,조양동,19880423,
4211054500,강원도,춘천시,약사명동,4211010500,중앙로2가,19981012,
4211057000,강원도,춘천시,근화동,4211011300,소양로1가,19981012,
4211058000,강원도,춘천시,소양동,4211010100,봉의동,19981012,
4211060000,강원도,춘천시,후평1동,4211012000,후평동,19880423,
4211061000,강원도,춘천시,후평2동,4211012000,후평동,19880423,
4211061100,강원도,춘천시,후평3동,4211012000,후평동,19940827,
4211062000,강원도,춘천시,효자1동,4211011200,효자동,19880423,
4211063000,강원도,춘천시,효자2동,4211011200,효자동,19880423,
4211064000,강원도,춘천시,효자3동,4211011200,효자동,19880423,
4211065000,강원도,춘천시,석사동,4211011200,효자동,19950415,
4211066000,강원도,춘천시,퇴계동,4211012300,퇴계동,19880423,
4211067500,강원도,춘천시,강남동,4211012100,온의동,19981012,
4211070500,강원도,춘천시,신사우동,4211011800,우두동,19981012,
4213025000,강원도,원주시,문막읍,4213025000,문막읍,19950302,
4213031000,강원도,원주시,소초면,4213031000,소초면,19950101,
4213032000,강원도,원주시,호저면,4213032000,호저면,19950101,
4213033000,강원도,원주시,지정면,4213033000,지정면,19950101,
4213035000,강원도,원주시,부론면,4213035000,부론면,19950101,
4213036000,강원도,원주시,귀래면,4213036000,귀래면,19950101,
4213037000,강원도,원주시,흥업면,4213037000,흥업면,19950101,
4213038000,강원도,원주시,판부면,4213038000,판부면,19950101,
4213039000,강원도,원주시,신림면,4213039000,신림면,19950101,
4213052000,강원도,원주시,원인동,4213010300,원동,19880423,
4213053000,강원도,원주시,개운동,4213010500,개운동,19880423,
4213054100,강원도,원주시,명륜1동,4213010600,명륜동,19950301,
4213054200,강원도,원주시,명륜2동,4213010600,명륜동,19950301,
4213055000,강원도,원주시,단구동,4213010700,단구동,19880423,
4213059000,강원도,원주시,단계동,4213011000,단계동,19880423,
4213061000,강원도,원주시,태장1동,4213011200,태장동,19880423,
4213062000,강원도,원주시,태장2동,4213011200,태장동,19880423,
4213063500,강원도,원주시,봉산동,4213011300,봉산동,19990101,
4213065000,강원도,원주시,행구동,4213011400,행구동,19880423,
4213066000,강원도,원주시,무실동,4213011000,단계동,19990101,
4213067500,강원도,원주시,반곡관설동,4213011600,관설동,19990101,
4215025000,강원도,강릉시,주문진읍,4215025000,주문진읍,19950101,
4215031000,강원도,강릉시,성산면,4215031000,성산면,19950101,
4215032000,강원도,강릉시,왕산면,4215032000,왕산면,19950101,
4215033000,강원도,강릉시,구정면,4215033000,구정면,19950101,
4215034000,강원도,강릉시,강동면,4215034000,강동면,19950101,
4215035000,강원도,강릉시,옥계면,4215035000,옥계면,19950101,
4215036000,강원도,강릉시,사천면,4215036000,사천면,19950101,
4215037000,강원도,강릉시,연곡면,4215037000,연곡면,19950101,
4215051000,강원도,강릉시,홍제동,4215010100,홍제동,19880423,
4215054000,강원도,강릉시,옥천동,4215010900,옥천동,19880423,
4215055000,강원도,강릉시,교1동,4215011000,교동,19880423,
4215056000,강원도,강릉시,교2동,4215011000,교동,19880423,
4215057100,강원도,강릉시,포남1동,4215011100,포남동,19950301,
4215057200,강원도,강릉시,포남2동,4215011100,포남동,19950301,
4215058000,강원도,강릉시,초당동,4215011200,초당동,19880423,
4215064500,강원도,강릉시,성덕동,4215012500,입암동,19981001,
4215066500,강원도,강릉시,경포동,4215011300,강문동,19981016,
4217051000,강원도,동해시,천곡동,4217010100,천곡동,19880423,
4217053000,강원도,동해시,북삼동,4217010400,용정동,19880423,
4217055000,강원도,동해시,동호동,4217011100,발한동,19880423,
4217057000,강원도,동해시,발한동,4217011100,발한동,19981102,
4217059000,강원도,동해시,묵호동,4217012300,묵호진동,19880423,
4217060000,강원도,동해시,북평동,4217011200,북평동,19880423,
4217063000,강원도,동해시,망상동,4217011100,발한동,19981102,
4217065000,강원도,동해시,삼화동,4217012400,삼화동,19880423,
4219051500,강원도,태백시,황지동,4219010100,황지동,19980910,
4219052500,강원도,태백시,황연동,4219010100,황지동,19980910,
4219053500,강원도,태백시,삼수동,4219010100,황지동,19980910,
4219054000,강원도,태백시,상장동,4219010100,황지동,19880423,
4219058500,강원도,태백시,문곡소도동,4219010100,황지동,20100225,
4219059500,강원도,태백시,장성동,4219010200,장성동,19980910,
4219060500,강원도,태백시,구문소동,4219010200,장성동,19980910,
4219061500,강원도,태백시,철암동,4219010400,철암동,19980910,
4221051000,강원도,속초시,영랑동,4221010100,영랑동,19880423,
4221054000,강원도,속초시,금호동,4221010300,중앙동,19981017,
4221057000,강원도,속초시,노학동,4221010600,교동,19991017,
4221058000,강원도,속초시,조양동,4221010800,조양동,19880423,
4221059000,강원도,속초시,청호동,4221010800,조양동,19981017,
4221060000,강원도,속초시,대포동,4221011000,대포동,19880423,
4223025000,강원도,삼척시,도계읍,4223025000,도계읍,19950101,
4223025300,강원도,삼척시,원덕읍,4223025300,원덕읍,19950101,
4223025400,강원도,삼척시,원덕읍임원출장소,4223000000,삼척시,20010126,
4223031000,강원도,삼척시,근덕면,4223031000,근덕면,19950101,
4223032000,강원도,삼척시,하장면,4223032000,하장면,19950101,
4223033000,강원도,삼척시,노곡면,4223033000,노곡면,19950101,
4223034000,강원도,삼척시,미로면,4223034000,미로면,19950101,
4223035000,강원도,삼척시,가곡면,4223035000,가곡면,19950101,
4223036000,강원도,삼척시,신기면,4223036000,신기면,19950101,
4223051000,강원도,삼척시,남양동,4223012000,남양동,19880423,
4223054000,강원도,삼척시,정라동,4223012500,정상동,19880423,
4223057000,강원도,삼척시,성내동,4223010100,성내동,19981026,
4272025000,강원도,홍천군,홍천읍,4272025000,홍천읍,19880423,
4272031000,강원도,홍천군,화촌면,4272031000,화촌면,19880423,
4272032000,강원도,홍천군,두촌면,4272032000,두촌면,19880423,
4272034000,강원도,홍천군,서석면,4272034000,서석면,19880423,
4272035200,강원도,홍천군,영귀미면,4272035200,영귀미면,20210601,
4272038000,강원도,홍천군,북방면,4272038000,북방면,19880423,
4272039000,강원도,홍천군,내면,4272039000,내면,19880423,
4273025000,강원도,횡성군,횡성읍,4273025000,횡성읍,19880423,
4273031000,강원도,횡성군,우천면,4273031000,우천면,19880423,
4273032000,강원도,횡성군,안흥면,4273032000,안흥면,19880423,
4273033000,강원도,횡성군,둔내면,4273033000,둔내면,19880423,
4273034000,강원도,횡성군,갑천면,4273034000,갑천면,19880423,
4273035000,강원도,횡성군,청일면,4273035000,청일면,19880423,
4273036000,강원도,횡성군,공근면,4273036000,공근면,19880423,
4273037000,강원도,횡성군,서원면,4273037000,서원면,19880423,
4273038000,강원도,횡성군,강림면,4273038000,강림면,19890401,
4275025000,강원도,영월군,영월읍,4275025000,영월읍,19880423,
4275025300,강원도,영월군,상동읍,4275025300,상동읍,19880423,
4275031200,강원도,영월군,산솔면,4275031200,산솔면,20211102,
4275032500,강원도,영월군,김삿갓면,4275032500,김삿갓면,20091020,
4275035500,강원도,영월군,한반도면,4275035500,한반도면,20091020,
4275035900,강원도,영월군,한반도면쌍용출장소,4275000000,영월군,19880423,
4275036000,강원도,영월군,주천면,4275036000,주천면,19880423,
4275038000,강원도,영월군,무릉도원면,4275038000,무릉도원면,20161115,
4276025000,강원도,평창군,평창읍,4276025000,평창읍,19880423,
4276031000,강원도,평창군,미탄면,4276031000,미탄면,19880423,
4276032000,강원도,평창군,방림면,4276032000,방림면,19880423,
4276032500,강원도,평창군,방림면계촌출장소,4276000000,평창군,19880423,
4276033000,강원도,평창군,대화면,4276033000,대화면,19880423,
4276034000,강원도,평창군,봉평면,4276034000,봉평면,19880423,
4276035000,강원도,평창군,용평면,4276035000,용평면,19880423,
4276036000,강원도,평창군,진부면,4276036000,진부면,19880423,
4276038000,강원도,평창군,대관령면,4276038000,대관령면,20070901,
4277025000,강원도,정선군,정선읍,4277025000,정선읍,19880423,
4277025300,강원도,정선군,고한읍,4277025300,고한읍,19880423,
4277025600,강원도,정선군,사북읍,4277025600,사북읍,19880423,
4277025900,강원도,정선군,신동읍,4277025900,신동읍,19880423,
4277026000,강원도,정선군,신동읍함백출장소,4277000000,정선군,20010126,
4277034000,강원도,정선군,북평면,4277034000,북평면,19880423,
4277035000,강원도,정선군,임계면,4277035000,임계면,19880423,
4277036000,강원도,정선군,화암면,4277036000,화암면,20090501,
4277037000,강원도,정선군,여량면,4277037000,여량면,20090501,
4278025000,강원도,철원군,철원읍,4278025000,철원읍,19880423,
4278025300,강원도,철원군,김화읍,4278025300,김화읍,19880423,
4278025600,강원도,철원군,갈말읍,4278025600,갈말읍,19880423,
4278025900,강원도,철원군,동송읍,4278025900,동송읍,19880423,
4278031500,강원도,철원군,서면와수출장소,4278000000,철원군,19880423,
4278032000,강원도,철원군,근남면,4278032000,근남면,19880423,
4278033000,강원도,철원군,근북면,4278033000,근북면,19930310,
4278034000,강원도,철원군,근동면,4278034000,근동면,19880423,
4278035000,강원도,철원군,원동면,4278035000,원동면,19880423,
4278036000,강원도,철원군,원남면,4278036000,원남면,19880423,
4278037000,강원도,철원군,임남면,4278037000,임남면,19880423,
4279025000,강원도,화천군,화천읍,4279025000,화천읍,19880423,
4279031000,강원도,화천군,간동면,4279031000,간동면,19880423,
4279032000,강원도,화천군,하남면,4279032000,하남면,19880423,
4279033000,강원도,화천군,상서면,4279033000,상서면,19880423,
4279034000,강원도,화천군,사내면,4279034000,사내면,19880423,
4280025000,강원도,양구군,양구읍,4280025000,양구읍,19880423,
4280031500,강원도,양구군,국토정중앙면,4280031500,국토정중앙면,20210101,
4280033000,강원도,양구군,방산면,4280033000,방산면,19880423,
4280034000,강원도,양구군,해안면,4280034000,해안면,19880423,
4281025000,강원도,인제군,인제읍,4281025000,인제읍,19880423,
4281025100,강원도,인제군,인제읍귀둔출장소,4281000000,인제군,20010126,
4281033000,강원도,인제군,기린면,4281033000,기린면,19880423,
4281034000,강원도,인제군,서화면,4281034000,서화면,19880423,
4281035000,강원도,인제군,상남면,4281035000,상남면,19880423,
4282025000,강원도,고성군,간성읍,4282025000,간성읍,19880423,
4282025300,강원도,고성군,거진읍,4282025300,거진읍,19880423,
4282031000,강원도,고성군,현내면,4282031000,현내면,20000626,
4282032000,강원도,고성군,죽왕면,4282032000,죽왕면,19880423,
4282033000,강원도,고성군,토성면,4282033000,토성면,19880423,
4283025000,강원도,양양군,양양읍,4283025000,양양읍,19880423,
4283032000,강원도,양양군,손양면,4283032000,손양면,19880423,
4283033000,강원도,양양군,현북면,4283033000,현북면,19880423,
4283034000,강원도,양양군,현남면,4283034000,현남면,19880423,
4283035000,강원도,양양군,강현면,4283035000,강현면,19880423,
4311131000,충청북도,청주시 상당구,낭성면,4311131000,낭성면,20140701,
4311132000,충청북도,청주시 상당구,미원면,4311132000,미원면,20140701,
4311133000,충청북도,청주시 상당구,가덕면,4311133000,가덕면,20140701,
4311134000,충청북도,청주시 상당구,남일면,4311134000,남일면,20140701,
4311135000,충청북도,청주시 상당구,문의면,4311135000,문의면,20140701,
4311162000,충청북도,청주시 상당구,탑대성동,4311111700,탑동,19950101,
4311167000,충청북도,청주시 상당구,영운동,4311111900,영운동,19950101,
4311168000,충청북도,청주시 상당구,금천동,4311112000,금천동,19950101,
4311169000,충청북도,청주시 상당구,용담.명암.산성동,4311112100,용담동,19950101,
4311172000,충청북도,청주시 상당구,용암1동,4311112400,용암동,20030401,
4311173000,충청북도,청주시 상당구,용암2동,4311112400,용암동,20030401,
4311231000,충청북도,청주시 서원구,남이면,4311231000,남이면,20140701,
4311232000,충청북도,청주시 서원구,현도면,4311232000,현도면,20140701,
4311251000,충청북도,청주시 서원구,사직1동,4311210100,사직동,20140701,
4311252000,충청북도,청주시 서원구,사직2동,4311210100,사직동,20140701,
4311253000,충청북도,청주시 서원구,사창동,4311210200,사창동,20140701,
4311254000,충청북도,청주시 서원구,모충동,4311210300,모충동,20140701,
4311255000,충청북도,청주시 서원구,산남동,4311210400,산남동,20140701,
4311256000,충청북도,청주시 서원구,분평동,4311210500,미평동,20140701,
4311257000,충청북도,청주시 서원구,수곡1동,4311210700,수곡동,20140701,
4311258000,충청북도,청주시 서원구,수곡2동,4311210700,수곡동,20140701,
4311259000,충청북도,청주시 서원구,성화.개신.죽림동,4311210800,성화동,20140701,
4311325000,충청북도,청주시 흥덕구,오송읍,4311325000,오송읍,20140701,
4311331000,충청북도,청주시 흥덕구,강내면,4311331000,강내면,20140701,
4311332000,충청북도,청주시 흥덕구,옥산면,4311332000,옥산면,20140701,
4311370000,충청북도,청주시 흥덕구,운천.신봉동,4311310400,운천동,19950101,
4311374100,충청북도,청주시 흥덕구,복대1동,4311311400,복대동,19950101,
4311374200,충청북도,청주시 흥덕구,복대2동,4311311400,복대동,19950101,
4311374700,충청북도,청주시 흥덕구,가경동,4311311300,가경동,19950101,
4311375100,충청북도,청주시 흥덕구,봉명1동,4311311500,봉명동,19950101,
4311375600,충청북도,청주시 흥덕구,봉명2.송정동,4311311500,봉명동,19950101,
4311376000,충청북도,청주시 흥덕구,강서제1동,4311311700,강서동,19950101,
4311377000,충청북도,청주시 흥덕구,강서제2동,4311312600,신성동,19950101,
4311425000,충청북도,청주시 청원구,내수읍,4311425000,내수읍,20140701,
4311425300,충청북도,청주시 청원구,오창읍,4311425300,오창읍,20140701,
4311431000,충청북도,청주시 청원구,북이면,4311431000,북이면,20140701,
4311452000,충청북도,청주시 청원구,내덕1동,4311410200,내덕동,20140701,
4311453000,충청북도,청주시 청원구,내덕2동,4311410200,내덕동,20140701,
4311454000,충청북도,청주시 청원구,율량.사천동,4311410300,율량동,20140701,
4311455000,충청북도,청주시 청원구,오근장동,4311410500,주성동,20140701,
4313025000,충청북도,충주시,주덕읍,4313025000,주덕읍,19950302,
4313031000,충청북도,충주시,살미면,4313031000,살미면,19950101,
4313032500,충청북도,충주시,수안보면,4313032500,수안보면,20050401,
4313033500,충청북도,충주시,대소원면,4313033500,대소원면,20120101,
4313035000,충청북도,충주시,신니면,4313035000,신니면,19950101,
4313036000,충청북도,충주시,노은면,4313036000,노은면,19950101,
4313037000,충청북도,충주시,앙성면,4313037000,앙성면,19950101,
4313038500,충청북도,충주시,중앙탑면,4313038500,중앙탑면,20140201,
4313039000,충청북도,충주시,금가면,4313039000,금가면,19950101,
4313040000,충청북도,충주시,동량면,4313040000,동량면,19950101,
4313041000,충청북도,충주시,산척면,4313041000,산척면,19950101,
4313042000,충청북도,충주시,엄정면,4313042000,엄정면,19950101,
4313043000,충청북도,충주시,소태면,4313043000,소태면,19950101,
4313051500,충청북도,충주시,성내.충인동,4313010100,성내동,19980930,
4313053500,충청북도,충주시,교현.안림동,4313010500,교현동,19980930,
4313054000,충청북도,충주시,교현2동,4313010500,교현동,19880423,
4313055000,충청북도,충주시,용산동,4313010600,용산동,19880423,
4313056000,충청북도,충주시,지현동,4313012500,지현동,19880423,
4313058000,충청북도,충주시,호암.직동,4313010700,호암동,19880423,
4313060500,충청북도,충주시,달천동,4313010900,단월동,19980930,
4313061000,충청북도,충주시,봉방동,4313011500,봉방동,19880423,
4313062500,충청북도,충주시,칠금.금릉동,4313011600,칠금동,20070101,
4313063000,충청북도,충주시,연수동,4313011800,연수동,19880423,
4313064000,충청북도,충주시,목행.용탄동,4313011900,목행동,19880423,
4315025000,충청북도,제천시,봉양읍,4315025000,봉양읍,19950302,
4315031000,충청북도,제천시,금성면,4315031000,금성면,19950101,
4315032000,충청북도,제천시,청풍면,4315032000,청풍면,19950101,
4315033000,충청북도,제천시,수산면,4315033000,수산면,19950101,
4315034000,충청북도,제천시,덕산면,4315034000,덕산면,19950101,
4315035000,충청북도,제천시,한수면,4315035000,한수면,19950101,
4315036000,충청북도,제천시,백운면,4315036000,백운면,19950101,
4315038000,충청북도,제천시,송학면,4315038000,송학면,19950101,
4315051800,충청북도,제천시,의림지동,4315011400,모산동,20170101,
4315054700,충청북도,제천시,영서동,4315010200,서부동,20110101,
4315057700,충청북도,제천시,신백동,4315011700,흑석동,20110101,
4315059000,충청북도,제천시,청전동,4315011300,청전동,19880423,
4372025000,충청북도,보은군,보은읍,4372025000,보은읍,19880423,
4372031500,충청북도,보은군,속리산면,4372031500,속리산면,20071001,
4372033000,충청북도,보은군,마로면,4372033000,마로면,19880423,
4372034000,충청북도,보은군,탄부면,4372034000,탄부면,19880423,
4372035000,충청북도,보은군,삼승면,4372035000,삼승면,19880423,
4372036000,충청북도,보은군,수한면,4372036000,수한면,19880423,
4372037000,충청북도,보은군,회남면,4372037000,회남면,19880423,
4372038500,충청북도,보은군,회인면,4372038500,회인면,20071001,
4372039000,충청북도,보은군,내북면,4372039000,내북면,19880423,
4372040000,충청북도,보은군,산외면,4372040000,산외면,19880423,
4373025000,충청북도,옥천군,옥천읍,4373025000,옥천읍,19880423,
4373031000,충청북도,옥천군,동이면,4373031000,동이면,19880423,
4373032000,충청북도,옥천군,안남면,4373032000,안남면,19880423,
4373033000,충청북도,옥천군,안내면,4373033000,안내면,19880423,
4373034000,충청북도,옥천군,청성면,4373034000,청성면,19880423,
4373036000,충청북도,옥천군,이원면,4373036000,이원면,19880423,
4373037000,충청북도,옥천군,군서면,4373037000,군서면,19880423,
4373038000,충청북도,옥천군,군북면,4373038000,군북면,19880423,
4374025000,충청북도,영동군,영동읍,4374025000,영동읍,19880423,
4374031000,충청북도,영동군,용산면,4374031000,용산면,19880423,
4374032000,충청북도,영동군,황간면,4374032000,황간면,19880423,
4374033500,충청북도,영동군,추풍령면,4374033500,추풍령면,19910719,
4374034000,충청북도,영동군,매곡면,4374034000,매곡면,19880423,
4374035000,충청북도,영동군,상촌면,4374035000,상촌면,19880423,
4374036000,충청북도,영동군,양강면,4374036000,양강면,19880423,
4374037000,충청북도,영동군,용화면,4374037000,용화면,19880423,
4374038000,충청북도,영동군,학산면,4374038000,학산면,19880423,
4374039000,충청북도,영동군,양산면,4374039000,양산면,19880423,
4374040000,충청북도,영동군,심천면,4374040000,심천면,19880423,
4374525000,충청북도,증평군,증평읍,4374525000,증평읍,20030830,
4374531000,충청북도,증평군,도안면,4374531000,도안면,20030830,
4375025000,충청북도,진천군,진천읍,4375025000,진천읍,19880423,
4375025300,충청북도,진천군,덕산읍,4375025300,덕산읍,20190701,
4375025400,충청북도,진천군,덕산읍혁신도시출장소,4375025325,두촌리,20181210,
4375032000,충청북도,진천군,초평면,4375032000,초평면,19880423,
4375033000,충청북도,진천군,문백면,4375033000,문백면,19880423,
4375034000,충청북도,진천군,백곡면,4375034000,백곡면,19880423,
4375035000,충청북도,진천군,이월면,4375035000,이월면,19880423,
4375037000,충청북도,진천군,광혜원면,4375037000,광혜원면,20000101,
4376025000,충청북도,괴산군,괴산읍,4376025000,괴산읍,19880423,
4376031000,충청북도,괴산군,감물면,4376031000,감물면,19880423,
4376032000,충청북도,괴산군,장연면,4376032000,장연면,19880423,
4376033000,충청북도,괴산군,연풍면,4376033000,연풍면,19880423,
4376034000,충청북도,괴산군,칠성면,4376034000,칠성면,19880423,
4376035000,충청북도,괴산군,문광면,4376035000,문광면,19880423,
4376036000,충청북도,괴산군,청천면,4376036000,청천면,19880423,
4376037000,충청북도,괴산군,청안면,4376037000,청안면,19880423,
4376039000,충청북도,괴산군,사리면,4376039000,사리면,19880423,
4376040000,충청북도,괴산군,소수면,4376040000,소수면,19880423,
4376041000,충청북도,괴산군,불정면,4376041000,불정면,19880423,
4377025000,충청북도,음성군,음성읍,4377025000,음성읍,19880423,
4377025300,충청북도,음성군,금왕읍,4377025300,금왕읍,19880423,
4377031000,충청북도,음성군,소이면,4377031000,소이면,19880423,
4377033000,충청북도,음성군,맹동면,4377033000,맹동면,19880423,
4377034000,충청북도,음성군,대소면,4377034000,대소면,19880423,
4377035000,충청북도,음성군,삼성면,4377035000,삼성면,19880423,
4377036000,충청북도,음성군,생극면,4377036000,생극면,19880423,
4377037000,충청북도,음성군,감곡면,4377037000,감곡면,19880423,
4380025000,충청북도,단양군,단양읍,4380025000,단양읍,19880423,
4380025300,충청북도,단양군,매포읍,4380025300,매포읍,19880423,
4380031000,충청북도,단양군,대강면,4380031000,대강면,19880423,
4380033000,충청북도,단양군,영춘면,4380033000,영춘면,19880423,
4380034000,충청북도,단양군,어상천면,4380034000,어상천면,19880423,
4380036000,충청북도,단양군,단성면,4380036000,단성면,19920101,
4413125000,충청남도,천안시 동남구,목천읍,4413125000,목천읍,20080623,
4413131000,충청남도,천안시 동남구,풍세면,4413131000,풍세면,20080623,
4413132000,충청남도,천안시 동남구,광덕면,4413132000,광덕면,20080623,
4413134000,충청남도,천안시 동남구,성남면,4413134000,성남면,20080623,
4413135000,충청남도,천안시 동남구,수신면,4413135000,수신면,20080623,
4413136000,충청남도,천안시 동남구,병천면,4413136000,병천면,20080623,
4413152000,충청남도,천안시 동남구,문성동,4413110200,성황동,20080623,
4413153000,충청남도,천안시 동남구,원성1동,4413110300,문화동,20090323,
4413154000,충청남도,천안시 동남구,원성2동,4413110700,원성동,20080623,
4413155000,충청남도,천안시 동남구,봉명동,4413111300,봉명동,20080623,
